"datazone","avg_median_price"
"S01002217",147872.358208955
"S01002218",189779.661016949
"S01002219",221956.140350877
"S01002220",371648.680851064
"S01002221",124606.481481481
"S01002222",381591.68852459
"S01002223",309487.861111111
"S01002224",282906.838709677
"S01002225",197546.774193548
"S01002226",219966.747663551
"S01002227",119479.745454545
"S01002228",282925.957446809
"S01002229",233254.545454545
"S01002230",161901.140350877
"S01002231",220093.064516129
"S01002232",135188.679245283
"S01002233",145045.950617284
"S01002234",129803.422222222
"S01002235",151293.233082707
"S01002236",129676.470588235
"S01002237",163559.937984496
"S01002238",119444.166666667
"S01002239",102758.064516129
"S01002240",136255
"S01002241",143736.486486486
"S01002242",237169.811320755
"S01002243",167189.873417722
"S01002244",138712.453608247
"S01002245",190171.908284024
"S01002246",133744.318181818
"S01002247",119648.648648649
"S01002248",250095.238095238
"S01002249",139454.707692308
"S01002250",185612.637362637
"S01002251",208957.387096774
"S01002252",373849.557522124
"S01002253",142976.744186047
"S01002254",131798.979591837
"S01002255",160773.913043478
"S01002256",208007.8125
"S01002257",212763.454545455
"S01002258",151180.303030303
"S01002259",171183.870967742
"S01002260",283900
"S01002261",222311.475409836
"S01002262",207102.941176471
"S01002263",342125.272727273
"S01002264",153318.941176471
"S01002265",141618.421052632
"S01002266",126973.765625
"S01002267",113347.428571429
"S01002268",259289.268292683
"S01002269",233114.10619469
"S01002270",153295.180722892
"S01002271",181036.363636364
"S01002272",169059.701492537
"S01002273",149109.589041096
"S01002274",163732.673267327
"S01002275",147346.865853659
"S01002276",390508.387096774
"S01002277",132352.941176471
"S01002278",93740.4181818182
"S01002279",111184.782608696
"S01002280",251198.071428571
"S01002281",106388.888888889
"S01002282",102625.5
"S01002283",221837.755102041
"S01002284",190527.859237537
"S01002285",127954.285714286
"S01002286",163248.633802817
"S01002287",223562.015151515
"S01002288",163192.503937008
"S01002289",151867.102803738
"S01002290",151504.504504504
"S01002291",74880
"S01002292",149097.701149425
"S01002293",122324.444444444
"S01002294",253557.139534884
"S01002295",214489.013888889
"S01002296",142500
"S01002297",166498.195652174
"S01002298",313147.307692308
"S01002299",236666.666666667
"S01002300",295876.923076923
"S01002301",130566.57
"S01002302",129129.032258065
"S01002303",121986.842105263
"S01002304",171533.195121951
"S01002305",116681.034482759
"S01002306",184584.914285714
"S01002307",167143.25
"S01002308",219170.78125
"S01002309",100478.260869565
"S01002310",138988.648648649
"S01002311",387365.788617886
"S01002312",102960.823529412
"S01002313",336957.097560976
"S01002314",245080
"S01002315",224721.8
"S01002316",600265.531914894
"S01002317",180706.779014308
"S01002318",126517.117117117
"S01002319",116743.243243243
"S01002320",224658.533333333
"S01002321",97442.8571428571
"S01002322",166834.327272727
"S01002323",159278.68852459
"S01002324",100030.303030303
"S01002325",178273.767857143
"S01002326",140511.79245283
"S01002327",324316.216216216
"S01002328",133990.909090909
"S01002329",149910.714285714
"S01002330",128661.290322581
"S01002331",149070.5
"S01002332",198168.905660377
"S01002333",172700.536585366
"S01002334",242826.202898551
"S01002335",214818.134615385
"S01002336",161299.569444444
"S01002337",175829.787234043
"S01002338",102742.424242424
"S01002339",80270.8333333333
"S01002340",33488.5714285714
"S01002341",146766.666666667
"S01002342",129777.777777778
"S01002343",100700
"S01002344",58000
"S01002345",67543.4782608696
"S01002346",107964.285714286
"S01002347",99253.7037037037
"S01002348",84625
"S01002349",86450.90625
"S01002350",78451.6129032258
"S01002351",83848.4848484848
"S01002352",59155.1724137931
"S01002353",97925.9259259259
"S01002354",115580.64516129
"S01002355",83756.8611111111
"S01002356",87008.064516129
"S01002357",149949.708333333
"S01002358",100322.56
"S01002359",99368.4210526316
"S01002360",107308.333333333
"S01002361",109250
"S01002362",109046.875
"S01002363",110541.951219512
"S01002364",105236.666666667
"S01002365",114858.933333333
"S01002366",121971.428571429
"S01002367",80146.4285714286
"S01002368",80800.7142857143
"S01002369",84074.5
"S01002370",95416.6666666667
"S01002371",67046.875
"S01002372",91250
"S01002373",66082.2222222222
"S01002374",80327.8461538462
"S01002375",92500
"S01002376",134151.515151515
"S01002377",82888.8888888889
"S01002378",222136.666666667
"S01002379",140338.709677419
"S01002380",97625
"S01002381",120076.470588235
"S01002382",86045.6428571429
"S01002383",168086.538461538
"S01002384",80247.8260869565
"S01002385",96500
"S01002386",121637.931034483
"S01002387",130511.363636364
"S01002388",139768.75
"S01002389",187274.193548387
"S01002390",175361.40952381
"S01002391",231467.785714286
"S01002392",176077.127659574
"S01002393",194431.034482759
"S01002394",155209.677419355
"S01002395",107813.793103448
"S01002396",153364.090909091
"S01002397",126076.923076923
"S01002398",115722.678571429
"S01002399",77981.1904761905
"S01002400",95746.5915492958
"S01002401",179512.972972973
"S01002402",82800
"S01002403",76574.3703703704
"S01002404",141756.41025641
"S01002405",96300
"S01002406",91725
"S01002407",81486.5384615385
"S01002408",81208.3333333333
"S01002409",123491.379310345
"S01002410",133100
"S01002411",160415.963133641
"S01002412",82807.9710144928
"S01002413",112371.794871795
"S01002414",78529.4117647059
"S01002415",80166.6666666667
"S01002416",168718.75
"S01002417",139656.25
"S01002418",97026.4705882353
"S01002419",231625
"S01002420",112230.769230769
"S01002421",147907.407407407
"S01002422",217155.172413793
"S01002423",123482.142857143
"S01002424",105962.264150943
"S01002425",115246.835443038
"S01002426",68833.3333333333
"S01002427",108487.804878049
"S01002428",125733.333333333
"S01002429",56031.25
"S01002430",99608.1081081081
"S01002431",145968.684210526
"S01002432",126059.550561798
"S01002433",92835.8367346939
"S01002434",106533.018867925
"S01002435",87257.6086956522
"S01002436",86199.2666666667
"S01002437",150717.391304348
"S01002438",84333.3333333333
"S01002439",78531.25
"S01002440",78287.5
"S01002441",129412.195121951
"S01002442",93683.59375
"S01002443",87538.4615384615
"S01002444",68583.3333333333
"S01002445",92452.8301886792
"S01002446",128814.655172414
"S01002447",111616.129032258
"S01002448",87380
"S01002449",156131.368421053
"S01002450",74344.262295082
"S01002451",92446.4285714286
"S01002452",87714.2857142857
"S01002453",116658.272727273
"S01002454",148756.75
"S01002455",135062.5
"S01002456",80227.2727272727
"S01002457",90266.6666666667
"S01002458",85445.3125
"S01002459",53865.8620689655
"S01002460",83903.2258064516
"S01002461",171166.666666667
"S01002462",89260
"S01002463",84100
"S01002464",91075.9
"S01002465",180850.465753425
"S01002466",91209.3023255814
"S01002467",88712.1212121212
"S01002468",81250
"S01002469",88094.7368421053
"S01002470",88583.8571428571
"S01002471",92810.3448275862
"S01002472",84578.9473684211
"S01002473",78783.7837837838
"S01002474",55217.7419354839
"S01002475",107388.888888889
"S01002476",108560.43956044
"S01002477",110410.256410256
"S01002478",88328.125
"S01002479",85732.1428571429
"S01002480",54895.5555555556
"S01002481",87160.7142857143
"S01002482",54577.4054054054
"S01002483",68452.1428571429
"S01002484",78257.1428571429
"S01002485",117558.139534884
"S01002486",79844.6153846154
"S01002487",83233.2121212121
"S01002488",66502.0526315789
"S01002489",78932.3076923077
"S01002490",88470.5882352941
"S01002491",93562.5
"S01002492",171720.338983051
"S01002493",95537.5
"S01002494",84388.0888888889
"S01002495",83910.7142857143
"S01002496",105022.260273973
"S01002497",77838.2352941177
"S01002498",115772.727272727
"S01002499",77541.6666666667
"S01002500",69802.6315789474
"S01002501",143333.333333333
"S01002502",91230.5263157895
"S01002503",123364.444444444
"S01002504",142368.011363636
"S01002505",84431.0344827586
"S01002506",81441.0714285714
"S01002507",73905
"S01002508",105910.413793103
"S01002509",132396.396396396
"S01002510",106950.666666667
"S01002511",156073.529411765
"S01002512",75932.2285714286
"S01002513",177874.20212766
"S01002514",60518.1818181818
"S01002515",77652.1739130435
"S01002516",97579.3650793651
"S01002517",98149.8
"S01002518",206909.090909091
"S01002519",82121.6216216216
"S01002520",73846.1538461538
"S01002521",101214.285714286
"S01002522",144745.2
"S01002523",174751.923076923
"S01002524",69803.5714285714
"S01002525",65386.3636363636
"S01002526",207529.411764706
"S01002527",108071.917808219
"S01002528",136554.347826087
"S01002529",101892.857142857
"S01002530",83181.8181818182
"S01002531",81584.9056603774
"S01002532",77381.935483871
"S01002533",79110.5714285714
"S01002534",106764.705882353
"S01002535",136463.362068966
"S01002536",65046.6666666667
"S01002537",93843.75
"S01002538",118600
"S01002539",90854.5652173913
"S01002540",102816.279069767
"S01002541",213395.972762646
"S01002542",142584.921875
"S01002543",65250
"S01002544",113532.258064516
"S01002545",102560.606060606
"S01002546",123210.4
"S01002547",100695
"S01002548",137914.141414141
"S01002549",142000
"S01002550",144730.315789474
"S01002551",112050.453333333
"S01002552",92920
"S01002553",114494.186046512
"S01002554",145927.444444444
"S01002555",113253.913043478
"S01002556",80066.1333333333
"S01002557",102486.842105263
"S01002558",82880.9523809524
"S01002559",122462.4
"S01002560",114085
"S01002561",90906.25
"S01002562",103608.108108108
"S01002563",206899.090909091
"S01002564",163351.28125
"S01002565",109570.175438596
"S01002566",157218.75
"S01002567",199118.75
"S01002568",123893.939393939
"S01002569",167521.126760563
"S01002570",160919.811320755
"S01002571",108107.428571429
"S01002572",249358.666666667
"S01002573",126583.333333333
"S01002574",82029.1666666667
"S01002575",96686.34
"S01002576",118943.019230769
"S01002577",89726.7441860465
"S01002578",250375.510204082
"S01002579",137710.6
"S01002580",85428.5714285714
"S01002581",203926.229508197
"S01002582",85118.1818181818
"S01002583",115728.125
"S01002584",147861.278195489
"S01002585",105644.06779661
"S01002586",128900
"S01002587",112729.508196721
"S01002588",141567.741935484
"S01002589",189037.878787879
"S01002590",209576.823529412
"S01002591",83166.6666666667
"S01002592",109475.918367347
"S01002593",88825
"S01002594",147547.169811321
"S01002595",86490.9090909091
"S01002596",161505
"S01002597",103456.52173913
"S01002598",116600.490196078
"S01002599",91722.2222222222
"S01002600",162109.756097561
"S01002601",93690.4761904762
"S01002602",118554.6875
"S01002603",87359.7346938775
"S01002604",145838.775510204
"S01002605",100853.882352941
"S01002606",127147.058823529
"S01002607",92203.1914893617
"S01002608",150720
"S01002609",88656.25
"S01002610",107718.75
"S01002611",157262.528735632
"S01002612",171616
"S01002613",233675.675675676
"S01002614",176394.366197183
"S01002615",109319.230769231
"S01002616",203425
"S01002617",115725
"S01002618",96137.5
"S01002619",138085.106382979
"S01002620",78580.7692307692
"S01002621",133705.882352941
"S01002622",185335.312401884
"S01002623",152681.669172932
"S01002624",128494.84
"S01002625",138677.5
"S01002626",93422.2222222222
"S01002627",133372.5
"S01002628",177531.25
"S01002629",138834.606557377
"S01002630",112906.375
"S01002631",127372.549019608
"S01002632",97596.7741935484
"S01002633",103658.333333333
"S01002634",185855.769230769
"S01002635",142181.818181818
"S01002636",108250
"S01002637",91481.4814814815
"S01002638",78380
"S01002639",122916.666666667
"S01002640",122784.061538462
"S01002641",121551.724137931
"S01002642",104593.75
"S01002643",104014.666666667
"S01002644",121463.636363636
"S01002645",80588.2352941177
"S01002646",90333.1084337349
"S01002647",84620.6896551724
"S01002648",200495.5
"S01002649",83611.6666666667
"S01002650",180285.862068966
"S01002651",84947.1052631579
"S01002652",98125
"S01002653",73133.3333333333
"S01002654",83775.5102040816
"S01002655",75013.8888888889
"S01002656",84820
"S01002657",110960.260869565
"S01002658",98738.8888888889
"S01002659",170264.130434783
"S01002660",107333.333333333
"S01002661",97682.5396825397
"S01002662",194416.025641026
"S01002663",158047.846153846
"S01002664",150012.820512821
"S01002665",117914.285714286
"S01002666",139369.369369369
"S01002667",84676.4705882353
"S01002668",216481.25
"S01002669",98722.7722772277
"S01002670",204928.571428571
"S01002671",86386.2950819672
"S01002672",69738.6363636364
"S01002673",94777.4222222222
"S01002674",117439.393939394
"S01002675",155560
"S01002676",164049.479166667
"S01002677",91835.9375
"S01002678",193787.037037037
"S01002679",85762.6666666667
"S01002680",97632
"S01002681",145279.069767442
"S01002682",92547.6190476191
"S01002683",135373.541666667
"S01002684",109432.203389831
"S01002685",74272.3214285714
"S01002686",230753.931034483
"S01002687",147512.5
"S01002688",124707.03125
"S01002689",159847.916666667
"S01002690",151212.121212121
"S01002691",143792.405063291
"S01002692",113606.351351351
"S01002693",141651.826086957
"S01002694",77702.7027027027
"S01002695",156189.730769231
"S01002696",86927.1739130435
"S01002697",165151.020408163
"S01002698",95184.2105263158
"S01002699",78966.6666666667
"S01002700",64591.6666666667
"S01002701",122951.923076923
"S01002702",68032.4324324324
"S01002703",135429.189189189
"S01002704",127622.807017544
"S01002705",74555.5555555556
"S01002706",160886.363636364
"S01002707",103752
"S01002708",149767.410714286
"S01002709",83662.9213483146
"S01002710",120136.363636364
"S01002711",92967.9411764706
"S01002712",93916.6666666667
"S01002713",86681.8181818182
"S01002714",146390.243902439
"S01002715",88878.7878787879
"S01002716",194848.684210526
"S01002717",130771.739130435
"S01002718",79391.3043478261
"S01002719",90921.4285714286
"S01002720",227394.285714286
"S01002721",83520.8333333333
"S01002722",107562.686567164
"S01002723",95020
"S01002724",96806.4516129032
"S01002725",89338.5882352941
"S01002726",89362.6153846154
"S01002727",126463.235294118
"S01002728",84310.9756097561
"S01002729",134544.117647059
"S01002730",86789.9047619048
"S01002731",80287.5
"S01002732",75776.3157894737
"S01002733",123059.512195122
"S01002734",85419.3548387097
"S01002735",104179.761904762
"S01002736",114017.5
"S01002737",78136.9047619048
"S01002738",120186.046511628
"S01002739",203961.538461538
"S01002740",134717.043478261
"S01002741",85725.5555555556
"S01002742",89150
"S01002743",106184.782608696
"S01002744",157034.090909091
"S01002745",73216.2162162162
"S01002746",114756.756756757
"S01002747",82743.5897435897
"S01002748",87587.8191489362
"S01002749",92350
"S01002750",78100
"S01002751",79629.0322580645
"S01002752",83176.4705882353
"S01002753",146086.956521739
"S01002754",118181.441176471
"S01002755",77166.6666666667
"S01002756",92128.9583333333
"S01002757",89500
"S01002758",83405.7692307692
"S01002759",111461.428571429
"S01002760",76619.0476190476
"S01002761",74458.2089552239
"S01002762",78074.0740740741
"S01002763",80178.5714285714
"S01002764",82680.6818181818
"S01002765",97100.0909090909
"S01002766",80463.8095238095
"S01002767",97627.3333333333
"S01002768",88565.2173913044
"S01002769",86300
"S01002770",75828.9473684211
"S01002771",81156.2173913044
"S01002772",112397.744680851
"S01002773",128747.762711864
"S01002774",82125
"S01002775",86357.1428571429
"S01002776",143478.070175439
"S01002777",76916.0338983051
"S01002778",67268.2926829268
"S01002779",68996
"S01002780",79666.6666666667
"S01002781",89925
"S01002782",82262.5
"S01002783",167819.407894737
"S01002784",126295.722222222
"S01002785",97187.5
"S01002786",158771.739130435
"S01002787",107185.185185185
"S01002788",108899.352941176
"S01002789",147798.193548387
"S01002790",68266.6666666667
"S01002791",81818.1818181818
"S01002792",162215.184615385
"S01002793",81526.3157894737
"S01002794",88093.75
"S01002795",133000
"S01002796",148767.441860465
"S01002797",128639.473684211
"S01002798",93217.3913043478
"S01002799",75431.6666666667
"S01002800",123037.735849057
"S01002801",81181.8181818182
"S01002802",130937.5
"S01002803",83575.7575757576
"S01002804",96755.8108108108
"S01002805",90785.5357142857
"S01002806",173932.642487047
"S01002807",111885.714285714
"S01002808",80979.1666666667
"S01002809",82627.9069767442
"S01002810",107439.732142857
"S01002811",128093.75
"S01002812",122976.19047619
"S01002813",100468.75
"S01002814",85482.5757575758
"S01002815",72157.8947368421
"S01002816",80736.8421052632
"S01002817",84900
"S01002818",96130.75
"S01002819",84311
"S01002820",72416.6666666667
"S01002821",111478.175
"S01002822",68457.8823529412
"S01002823",63861.1111111111
"S01002824",102985.074626866
"S01002825",68277.8545454545
"S01002826",69000
"S01002827",110028.975609756
"S01002828",177587.5
"S01002829",71513.0882352941
"S01002830",76771.4285714286
"S01002831",142889.990990991
"S01002832",88690.2857142857
"S01002833",173673.913043478
"S01002834",84393.9393939394
"S01002835",67296.3650793651
"S01002836",90321.68
"S01002837",66944.4444444444
"S01002838",81333.3333333333
"S01002839",78028
"S01002840",88416.6666666667
"S01002841",172294.117647059
"S01002842",59767.4418604651
"S01002843",71629.6296296296
"S01002844",128435.581395349
"S01002845",79741.1764705882
"S01002846",153439.655172414
"S01002847",85886.2580645161
"S01002848",81222.2222222222
"S01002849",88453.488372093
"S01002850",77489.5833333333
"S01002851",459918.450704225
"S01002852",75785.8695652174
"S01002853",59064.8
"S01002854",80096.7741935484
"S01002855",89289.4736842105
"S01002856",56855.421686747
"S01002857",161087.848484848
"S01002858",162969.342465753
"S01002859",78477.2727272727
"S01002860",119371.2
"S01002861",80472.2222222222
"S01002862",80978.2608695652
"S01002863",78964.2857142857
"S01002864",76412.8695652174
"S01002865",99407.6923076923
"S01002866",76904.5283018868
"S01002867",111446.428571429
"S01002868",75891.3043478261
"S01002869",89909.0909090909
"S01002870",151249.565217391
"S01002871",86903.1666666667
"S01002872",85675.7575757576
"S01002873",84166.6666666667
"S01002874",71250
"S01002875",71222.2222222222
"S01002876",72129.4117647059
"S01002877",69713.1632653061
"S01002878",94278.3333333333
"S01002879",87600
"S01002880",164924.074074074
"S01002881",88805.0561797753
"S01002882",74700
"S01002883",94902.2727272727
"S01002884",82223.7424242424
"S01002885",157343.710691824
"S01002886",143270.3125
"S01002887",91371.8181818182
"S01002888",281000
"S01002889",75744.1777777778
"S01002890",68279.0697674419
"S01002891",88514.2857142857
"S01002892",78941.0256410256
"S01002893",98473.9487179487
"S01002894",164204.081632653
"S01002895",73420
"S01002896",127857.142857143
"S01002897",81181.3090909091
"S01002898",120838.6
"S01002899",227655.172413793
"S01002900",71062.1621621622
"S01002901",90384.6153846154
"S01002902",123686.046511628
"S01002903",79085.7142857143
"S01002904",117598.958333333
"S01002905",103120
"S01002906",78259.6153846154
"S01002907",114096.774193548
"S01002908",167383.720930233
"S01002909",135916.666666667
"S01002910",117015.179487179
"S01002911",86250
"S01002912",168923.780487805
"S01002913",122395.833333333
"S01002914",76357.84
"S01002915",86720.9302325581
"S01002916",74827.5862068966
"S01002917",191785.714285714
"S01002918",172083.333333333
"S01002919",72793.1034482759
"S01002920",168946.625
"S01002921",157892.857142857
"S01002922",114568.965517241
"S01002923",159680.113636364
"S01002924",140130.814814815
"S01002925",167402.255639098
"S01002926",82602.7058823529
"S01002927",144010
"S01002928",180596.325
"S01002929",86980.7692307692
"S01002930",195000
"S01002931",148560.975609756
"S01002932",137931.818181818
"S01002933",146720.588235294
"S01002934",112086.956521739
"S01002935",191272.454545455
"S01002936",149894.736842105
"S01002937",168089.285714286
"S01002938",170156.862745098
"S01002939",196583.096774194
"S01002940",187634.803921569
"S01002941",195580
"S01002942",184621
"S01002943",179892.861538462
"S01002944",180749.866666667
"S01002945",150146.341463415
"S01002946",178441.304347826
"S01002947",160500
"S01002948",169223.255813953
"S01002949",204772.727272727
"S01002950",156448
"S01002951",228780.487804878
"S01002952",156700
"S01002953",218359.375
"S01002954",117408.536585366
"S01002955",155265.957446809
"S01002956",133758.620689655
"S01002957",132523.80952381
"S01002958",257037.037037037
"S01002959",193646.234042553
"S01002960",196617.647058824
"S01002961",152859.677419355
"S01002962",130258.37037037
"S01002963",135468.902439024
"S01002964",229583.428571429
"S01002965",172044.444444444
"S01002966",148467.741935484
"S01002967",170328.947368421
"S01002968",194775.510204082
"S01002969",173064.516129032
"S01002970",141337.232142857
"S01002971",167738.901960784
"S01002972",113382.893333333
"S01002973",145233.870967742
"S01002974",238429.577464789
"S01002975",108497.272727273
"S01002976",88121.2121212121
"S01002977",134647.058823529
"S01002978",173546.686746988
"S01002979",127571.2
"S01002980",158870.37037037
"S01002981",238333.333333333
"S01002982",243416.666666667
"S01002983",171999.647058824
"S01002984",230907.142857143
"S01002985",289926.923076923
"S01002986",170033.931034483
"S01002987",178475.655172414
"S01002988",198397.435897436
"S01002989",164057.655172414
"S01002990",259677.564102564
"S01002991",412257.142857143
"S01002992",335392.156862745
"S01002993",368500
"S01002994",326955.857142857
"S01002995",291588.947368421
"S01002996",257146.763157895
"S01002997",279176.428571429
"S01002998",104285.714285714
"S01002999",346537.333333333
"S01003000",190086.206896552
"S01003001",104051.172413793
"S01003002",100584.677419355
"S01003003",200516.666666667
"S01003004",102777.272727273
"S01003005",226494.642857143
"S01003006",194922.535211268
"S01003007",121286.571428571
"S01003008",127300
"S01003009",115525
"S01003010",174996.774193548
"S01003011",133451.875
"S01003012",168023.255813953
"S01003013",370657.894736842
"S01003014",189109.368421053
"S01003015",173406.857142857
"S01003016",203417.1875
"S01003017",146558.823529412
"S01003018",133333.333333333
"S01003019",96676.4915254237
"S01003020",116290.105263158
"S01003021",140820
"S01003022",138719.050847458
"S01003023",162703.125
"S01003024",113621.276595745
"S01003025",430494.594594595
"S01003026",141870.1875
"S01003027",135995.882352941
"S01003028",69995
"S01003029",145048.723404255
"S01003030",126315.789473684
"S01003031",0
"S01003032",84000
"S01003033",59465.4166666667
"S01003034",107236.542372881
"S01003035",91984
"S01003036",56332.6666666667
"S01003037",226306.841216216
"S01003038",150749.6
"S01003039",112433.258064516
"S01003040",85145.8333333333
"S01003041",132976.744186047
"S01003042",55888.8888888889
"S01003043",120000
"S01003044",102884.615384615
"S01003045",60356.5714285714
"S01003046",87459.4594594595
"S01003047",64830.4
"S01003048",69340.625
"S01003049",67325
"S01003050",174154.130434783
"S01003051",131625
"S01003052",75889.2
"S01003053",135877.551020408
"S01003054",89094.8275862069
"S01003055",74916.6666666667
"S01003056",56875
"S01003057",89784.126984127
"S01003058",149823.076923077
"S01003059",185489.473684211
"S01003060",117936
"S01003061",155348.432432432
"S01003062",132295.977011494
"S01003063",83898.8709677419
"S01003064",65545.2380952381
"S01003065",119437.457364341
"S01003066",167569.21875
"S01003067",145787.037037037
"S01003068",190250
"S01003069",93264.8
"S01003070",90257.1428571429
"S01003071",208161.538461538
"S01003072",82291
"S01003073",88896.0689655172
"S01003074",354605.263157895
"S01003075",86166.6666666667
"S01003076",68666.6666666667
"S01003077",79668.9655172414
"S01003078",170283.870967742
"S01003079",209028.525423729
"S01003080",89957.1428571429
"S01003081",154098.214285714
"S01003082",127573.529411765
"S01003083",45007.4626865672
"S01003084",68704.5454545455
"S01003085",136978.571428571
"S01003086",262343.75
"S01003087",87355.3488372093
"S01003088",79197.2307692308
"S01003089",209816.326530612
"S01003090",103000
"S01003091",88760
"S01003092",108250
"S01003093",73600
"S01003094",136312.5
"S01003095",553992.142857143
"S01003096",227499.411764706
"S01003097",69000
"S01003098",106008.776371308
"S01003099",81500
"S01003100",93839.8550724638
"S01003101",107333.333333333
"S01003102",141294.117647059
"S01003103",228771.52
"S01003104",96103.4090909091
"S01003105",92986.1111111111
"S01003106",185305
"S01003107",152500
"S01003108",86909.387755102
"S01003109",222530.303030303
"S01003110",253977.318181818
"S01003111",84168.4444444444
"S01003112",153253.324675325
"S01003113",183101.458333333
"S01003114",141845.555555556
"S01003115",151317.518248175
"S01003116",95489.4360902256
"S01003117",105810.926829268
"S01003118",74593.75
"S01003119",91734.126984127
"S01003120",166188.235294118
"S01003121",78187.5
"S01003122",91500
"S01003123",112166.666666667
"S01003124",123508.273504274
"S01003125",123002.049180328
"S01003126",73166.6666666667
"S01003127",93030.5555555556
"S01003128",101905.698924731
"S01003129",123554.794520548
"S01003130",99357.027027027
"S01003131",136795.042372881
"S01003132",103135.586206897
"S01003133",179775.773195876
"S01003134",78500
"S01003135",77286
"S01003136",131450.704225352
"S01003137",128360
"S01003138",96315.6862745098
"S01003139",136427.777777778
"S01003140",77800
"S01003141",136137.808917197
"S01003142",96433.0120481928
"S01003143",134549.404761905
"S01003144",91277.7777777778
"S01003145",90803.8461538462
"S01003146",121350.877192982
"S01003147",90666.6666666667
"S01003148",90031.4814814815
"S01003149",96740.5267857143
"S01003150",65500
"S01003151",104500
"S01003152",124514.705882353
"S01003153",279112.195121951
"S01003154",139782.103448276
"S01003155",162936.363636364
"S01003156",124629.032258065
"S01003157",122807.086614173
"S01003158",0
"S01003159",103820
"S01003160",94323.5294117647
"S01003161",89416.6666666667
"S01003162",95632.6666666667
"S01003163",161203.389830508
"S01003164",172031.4
"S01003165",99709.5588235294
"S01003166",119521.929824561
"S01003167",88453.7037037037
"S01003168",125740.272
"S01003169",161251.551111111
"S01003170",228203.703703704
"S01003171",258354.545454545
"S01003172",103209.086419753
"S01003173",127868.327272727
"S01003174",87847.9381443299
"S01003175",88537.037037037
"S01003176",139802.767857143
"S01003177",197328.719101124
"S01003178",124148.425531915
"S01003179",103367.647058824
"S01003180",128541.6
"S01003181",89973.6842105263
"S01003182",111608.695652174
"S01003183",94587.4137931034
"S01003184",83437.5
"S01003185",90830.3571428571
"S01003186",252727.272727273
"S01003187",145757.142857143
"S01003188",85780.4878048781
"S01003189",86785.0595238095
"S01003190",79363.6363636364
"S01003191",79939.1304347826
"S01003192",76060.862745098
"S01003193",198826.923076923
"S01003194",72256.5217391304
"S01003195",175993.333333333
"S01003196",293283.582089552
"S01003197",140852.459016393
"S01003198",87819.4871794872
"S01003199",122150
"S01003200",89697.7611940299
"S01003201",53142.8571428571
"S01003202",132688.221153846
"S01003203",94026.3157894737
"S01003204",80357.1428571429
"S01003205",81596.7741935484
"S01003206",80087.6470588235
"S01003207",129961.038961039
"S01003208",118860.879432624
"S01003209",133679.6875
"S01003210",242539.238095238
"S01003211",165658.732142857
"S01003212",138068.965517241
"S01003213",92197.3684210526
"S01003214",87089.2857142857
"S01003215",97016.6666666667
"S01003216",94129.0322580645
"S01003217",73222.2222222222
"S01003218",83138.5245901639
"S01003219",117612.5
"S01003220",168379
"S01003221",92571.4285714286
"S01003222",131526.071428571
"S01003223",82147.0612244898
"S01003224",162820.37037037
"S01003225",116642.857142857
"S01003226",74031.25
"S01003227",139943.113772455
"S01003228",98856.4285714286
"S01003229",358989.855072464
"S01003230",146683.681818182
"S01003231",79945
"S01003232",95391.0714285714
"S01003233",208394.697674419
"S01003234",247160.493827161
"S01003235",118941.860465116
"S01003236",141195.652173913
"S01003237",86132.8125
"S01003238",90178.3783783784
"S01003239",87551.0204081633
"S01003240",87955.5789473684
"S01003241",138412.333333333
"S01003242",159500
"S01003243",84855.2631578947
"S01003244",102032.258064516
"S01003245",127893.939393939
"S01003246",96900
"S01003247",81993.2432432432
"S01003248",96760.7671957672
"S01003249",79245.4857142857
"S01003250",140419.090909091
"S01003251",67615.3846153846
"S01003252",146520
"S01003253",95829.4186046512
"S01003254",63000
"S01003255",91032.9836065574
"S01003256",136519.68503937
"S01003257",162967.907407407
"S01003258",147052.631578947
"S01003259",108600
"S01003260",207111.111111111
"S01003261",164220
"S01003262",65070.1754385965
"S01003263",94107.4074074074
"S01003264",130452.625
"S01003265",116023.4375
"S01003266",89443.3783783784
"S01003267",85541.5384615385
"S01003268",121984.939759036
"S01003269",83750
"S01003270",69939.0243902439
"S01003271",128403.244444444
"S01003272",137679.824561404
"S01003273",63033.3333333333
"S01003274",137142.285714286
"S01003275",88745.4545454545
"S01003276",152790.322580645
"S01003277",69661.7647058823
"S01003278",99237.8048780488
"S01003279",75000
"S01003280",169875.084745763
"S01003281",75592.5925925926
"S01003282",165636.363636364
"S01003283",122500
"S01003284",82607.8644067797
"S01003285",119214.285714286
"S01003286",97104.1666666667
"S01003287",80927.8
"S01003288",143140.625
"S01003289",76560.1212121212
"S01003290",84568.9655172414
"S01003291",79550
"S01003292",135833.333333333
"S01003293",68100
"S01003294",84923.9130434783
"S01003295",147776.1875
"S01003296",46880
"S01003297",118520.833333333
"S01003298",85414.6341463415
"S01003299",67083.3333333333
"S01003300",98242.1875
"S01003301",69795.3125
"S01003302",72294.3
"S01003303",126539.943342776
"S01003304",87641.975308642
"S01003305",78764.0449438202
"S01003306",85270.7692307692
"S01003307",96041.6666666667
"S01003308",82730.5172413793
"S01003309",55270.8333333333
"S01003310",92877.6216216216
"S01003311",128724.137931034
"S01003312",81285.7142857143
"S01003313",79812.5
"S01003314",71264.6875
"S01003315",119831.818181818
"S01003316",87658.6976744186
"S01003317",75046.8867924528
