"datazone","avg_median_price"
"S01001618",194253.333333333
"S01001619",120244.186046512
"S01001620",161480.081300813
"S01001621",135665.5
"S01001622",120099.701492537
"S01001623",131609.019607843
"S01001624",152430
"S01001625",117354.565217391
"S01001626",184986.630136986
"S01001627",132235.822393822
"S01001628",117736
"S01001629",148457.627118644
"S01001630",89386.1034482759
"S01001631",158616.401273885
"S01001632",177516.153846154
"S01001633",237603.311688312
"S01001634",187943.396226415
"S01001635",108490.163043478
"S01001636",160388.775510204
"S01001637",192336.363636364
"S01001638",113880.102040816
"S01001639",129106.71641791
"S01001640",239735.162790698
"S01001641",223375.592727273
"S01001642",216177.735849057
"S01001643",180166.923076923
"S01001644",203320.604395604
"S01001645",128595.679012346
"S01001646",431153.510638298
"S01001647",149071.31147541
"S01001648",146009.821428571
"S01001649",121847.470588235
"S01001650",167766.071428571
"S01001651",151963.854545455
"S01001652",281549.03030303
"S01001653",121561.855670103
"S01001654",337511.956521739
"S01001655",354332.682926829
"S01001656",228900.877777778
"S01001657",308932.692307692
"S01001658",266582.873563218
"S01001659",234237.113402062
"S01001660",382486.736842105
"S01001661",430915.111111111
"S01001662",144427.217391304
"S01001663",325556.9375
"S01001664",320288.13559322
"S01001665",288533.392857143
"S01001666",254737.477272727
"S01001667",237646.641025641
"S01001668",447263.733333333
"S01001669",160597.445859873
"S01001670",187014.492753623
"S01001671",201844.444444444
"S01001672",145400
"S01001673",120004.12371134
"S01001674",136711.267605634
"S01001675",98712.5
"S01001676",294807.776649746
"S01001677",228180.416666667
"S01001678",122057.971014493
"S01001679",409125.142857143
"S01001680",327785.714285714
"S01001681",358695.652173913
"S01001682",108472.222222222
"S01001683",204618.75
"S01001684",254584.745762712
"S01001685",169973.575757576
"S01001686",281121.518987342
"S01001687",134264.900584795
"S01001688",158284.671532847
"S01001689",306354.283333333
"S01001690",186272.323943662
"S01001691",367538.382352941
"S01001692",182766.393442623
"S01001693",223924.528301887
"S01001694",134386.138613861
"S01001695",174210.119047619
"S01001696",148558.252252252
"S01001697",222101.694915254
"S01001698",147344.186046512
"S01001699",270481.928571429
"S01001700",371767.434343434
"S01001701",154299.3125
"S01001702",259630.681818182
"S01001703",156665.413533835
"S01001704",525648.732394366
"S01001705",169637.318181818
"S01001706",250497.75
"S01001707",115042.689393939
"S01001708",194190.721649485
"S01001709",122334.574468085
"S01001710",137281.765765766
"S01001711",155230.886075949
"S01001712",120234.56
"S01001713",182048.016666667
"S01001714",194093.055555556
"S01001715",194845.901639344
"S01001716",93076.9230769231
"S01001717",185131.472222222
"S01001718",204445.672727273
"S01001719",223000.657894737
"S01001720",320894.736842105
"S01001721",165723.008849558
"S01001722",190888.252873563
"S01001723",306990.14084507
"S01001724",71108.88
"S01001725",119460.526315789
"S01001726",221567.29787234
"S01001727",205374.538961039
"S01001728",209081.081081081
"S01001729",156681.417721519
"S01001730",224266.666666667
"S01001731",273266.571428571
"S01001732",154436.039215686
"S01001733",147511.290322581
"S01001734",263272.914285714
"S01001735",268787.76
"S01001736",480395.454545455
"S01001737",142454.692307692
"S01001738",317586.363636364
"S01001739",135134.918918919
"S01001740",98980.4597701149
"S01001741",81806.8181818182
"S01001742",90994.0816326531
"S01001743",72467.5257731959
"S01001744",142283.783783784
"S01001745",142525.252525253
"S01001746",267308.444444444
"S01001747",92866.0714285714
"S01001748",246132.311111111
"S01001749",91899.2063492063
"S01001750",157292.682926829
"S01001751",61790.5744680851
"S01001752",272055.555555556
"S01001753",74904.4444444444
"S01001754",348145.448275862
"S01001755",170962.328767123
"S01001756",245321.548387097
"S01001757",173706.081081081
"S01001758",181461.553191489
"S01001759",71483.5254237288
"S01001760",125751.755813953
"S01001761",69736.8421052632
"S01001762",240690.510638298
"S01001763",300968.301886792
"S01001764",157621.702702703
"S01001765",90473.9130434783
"S01001766",213937.777777778
"S01001767",236205.555555556
"S01001768",142797.966101695
"S01001769",179992.456140351
"S01001770",58433.0263157895
"S01001771",150001.142857143
"S01001772",140686.870588235
"S01001773",118251.875
"S01001774",163254.611111111
"S01001775",231288.659793814
"S01001776",100327.142857143
"S01001777",273037.341176471
"S01001778",74484.6206896552
"S01001779",197048.192771084
"S01001780",133073.529411765
"S01001781",221740.677966102
"S01001782",194754.294736842
"S01001783",88500
"S01001784",134377.506493506
"S01001785",149218.867924528
"S01001786",138706.608695652
"S01001787",175325.581395349
"S01001788",137879.62962963
"S01001789",111939.285714286
"S01001790",171491.935483871
"S01001791",232836.285714286
"S01001792",189207.214285714
"S01001793",254637.896551724
"S01001794",198902.914893617
"S01001795",259788.47826087
"S01001796",390490.909090909
"S01001797",152383.16
"S01001798",315661.180327869
"S01001799",138479.916666667
"S01001800",183618.47826087
"S01001801",387178.217821782
"S01001802",129640.718562874
"S01001803",174438.797687861
"S01001804",152501.419642857
"S01001805",157666.59375
"S01001806",210421
"S01001807",210333.875
"S01001808",194265.609756098
"S01001809",119157.534246575
"S01001810",190542.857142857
"S01001811",313413.461538462
"S01001812",386553.03030303
"S01001813",256923.728813559
"S01001814",198535.5
"S01001815",216892.045454545
"S01001816",325005.376344086
"S01001817",122648.555555556
"S01001818",327229.970588235
"S01001819",396198.032786885
"S01001820",109715.345238095
"S01001821",288772.727272727
"S01001822",155431.315789474
"S01001823",118638.024691358
"S01001824",153281.105263158
"S01001825",163510.459183673
"S01001826",123929.761904762
"S01001827",106098.851485149
"S01001828",221302.023809524
"S01001829",159159.090909091
"S01001830",292657.948717949
"S01001831",118785.363636364
"S01001832",120208.064516129
"S01001833",259902.234636872
"S01001834",108816.49122807
"S01001835",191175
"S01001836",261939.130434783
"S01001837",265424
"S01001838",128218.62745098
"S01001839",108141.8
"S01001840",222008.605263158
"S01001841",135353.244680851
"S01001842",190692.708333333
"S01001843",97279.397260274
"S01001844",203923.75
"S01001845",283208.984615385
"S01001846",222544.117647059
"S01001847",125681.818181818
"S01001848",92053.3720930233
"S01001849",466088.472727273
"S01001850",133109.321100917
"S01001851",217008.522727273
"S01001852",212552.083333333
"S01001853",291074.879310345
"S01001854",145578.026315789
"S01001855",246221.142857143
"S01001856",130774.509803922
"S01001857",126622.934782609
"S01001858",224453.869047619
"S01001859",131050.328767123
"S01001860",333066.844155844
"S01001861",101653.333333333
"S01001862",201963.5
"S01001863",169649.565217391
"S01001864",106214.285714286
"S01001865",81491.2857142857
"S01001866",323347.101449275
"S01001867",153370.786516854
"S01001868",257022.032786885
"S01001869",162942.226415094
"S01001870",128196.153846154
"S01001871",258194.174757282
"S01001872",152695.238095238
"S01001873",385280.303030303
"S01001874",103806.85
"S01001875",398055.206349206
"S01001876",125793.734693878
"S01001877",82987.5
"S01001878",431646.88
"S01001879",78142.4
"S01001880",81603.4482758621
"S01001881",251356.377777778
"S01001882",134399.015503876
"S01001883",294143.835616438
"S01001884",108039.784946237
"S01001885",429089.114503817
"S01001886",43500
"S01001887",137790.625
"S01001888",327855.945054945
"S01001889",125199.13559322
"S01001890",117631.355932203
"S01001891",125950.725274725
"S01001892",82071.6
"S01001893",84686.6666666667
"S01001894",80437.03125
"S01001895",138659.157303371
"S01001896",332307.839622642
"S01001897",75408.6538461538
"S01001898",79220
"S01001899",118205.882352941
"S01001900",129447.897727273
"S01001901",299650.32173913
"S01001902",327862.3515625
"S01001903",132157.894736842
"S01001904",97970.8732394366
"S01001905",206040
"S01001906",150884.238095238
"S01001907",130370.37037037
"S01001908",247467.391304348
"S01001909",84738.1818181818
"S01001910",112193.184782609
"S01001911",304092.965517241
"S01001912",116637.098039216
"S01001913",143489.132653061
"S01001914",591566.836363636
"S01001915",227186.615384615
"S01001916",186227.697674419
"S01001917",552836.32
"S01001918",128351.345971564
"S01001919",110427.753846154
"S01001920",161929.075268817
"S01001921",123190.73255814
"S01001922",168737.655172414
"S01001923",159895.833333333
"S01001924",240509.523809524
"S01001925",404710.223684211
"S01001926",113163.227272727
"S01001927",324058.231404959
"S01001928",158025.668831169
"S01001929",244827.496062992
"S01001930",186899.975460123
"S01001931",105116.818181818
"S01001932",121478.723404255
"S01001933",233157.237288136
"S01001934",171601.796728972
"S01001935",100715.625
"S01001936",205294.6875
"S01001937",147863.02
"S01001938",255162.154761905
"S01001939",193704.648648649
"S01001940",252698.048192771
"S01001941",288525.115207373
"S01001942",225592.258823529
"S01001943",119956.666666667
"S01001944",426897.196261682
"S01001945",350523.255813953
"S01001946",96360
"S01001947",325610.236220472
"S01001948",101693.195652174
"S01001949",103910.914634146
"S01001950",118295.448275862
"S01001951",121443.737864078
"S01001952",415233.337078652
"S01001953",261250.862068966
"S01001954",132369.537037037
"S01001955",129327.173913043
"S01001956",109357.142857143
"S01001957",98943.1818181818
"S01001958",124444.248062016
"S01001959",136354.838709677
"S01001960",221639.075630252
"S01001961",180479.327586207
"S01001962",126280.935251799
"S01001963",151237.731843575
"S01001964",120501.442307692
"S01001965",115089.509433962
"S01001966",143725.663716814
"S01001967",102666.979166667
"S01001968",201336.300613497
"S01001969",126809.681818182
"S01001970",608274.795180723
"S01001971",95425.9230769231
"S01001972",203425.049180328
"S01001973",105596.794871795
"S01001974",310123.8671875
"S01001975",234508.670520231
"S01001976",211812.469135802
"S01001977",148627.97029703
"S01001978",112194.444444444
"S01001979",359334.172413793
"S01001980",170615.217777778
"S01001981",189919.591549296
"S01001982",118427.272727273
"S01001983",202162.807692308
"S01001984",151501.737804878
"S01001985",140450
"S01001986",152180.805194805
"S01001987",302994.117647059
"S01001988",135380.402298851
"S01001989",244417.582417582
"S01001990",349166.80952381
"S01001991",132800.636363636
"S01001992",393909.012195122
"S01001993",381798.236842105
"S01001994",185338.562091503
"S01001995",127990.071428571
"S01001996",244064.168
"S01001997",114268.298969072
"S01001998",130933.464566929
"S01001999",280079.594594595
"S01002000",121491.08
"S01002001",105488.604651163
"S01002002",264048.03125
"S01002003",162041.666666667
"S01002004",158032.432432432
"S01002005",113504.032258065
"S01002006",144931.690140845
"S01002007",107156.017006803
"S01002008",236154.232
"S01002009",189973.273584906
"S01002010",313998.82
"S01002011",195173.78807947
"S01002012",176728.78125
"S01002013",198370.862385321
"S01002014",235220.058823529
"S01002015",187505.980392157
"S01002016",160933.333333333
"S01002017",119049.47826087
"S01002018",181806.52173913
"S01002019",287003.707317073
"S01002020",144398.142857143
"S01002021",114331.865771812
"S01002022",203921.921985816
"S01002023",219434.385185185
"S01002024",232029.281553398
"S01002025",117902.100840336
"S01002026",229902.09375
"S01002027",169021.141732283
"S01002028",240101.107692308
"S01002029",287522.216216216
"S01002030",125552.083333333
"S01002031",104341.543046358
"S01002032",190293.516666667
"S01002033",106280.28742515
"S01002034",200035.197183099
"S01002035",153459.563636364
"S01002036",106158.858974359
"S01002037",209269.315789474
"S01002038",310490.782608696
"S01002039",248903.951807229
"S01002040",145946.952380952
"S01002041",191371.812080537
"S01002042",150263.829787234
"S01002043",185739.663461538
"S01002044",89642.9555555556
"S01002045",162200
"S01002046",118837.300970874
"S01002047",281904.273972603
"S01002048",230392.258064516
"S01002049",171143.779141104
"S01002050",297984.5
"S01002051",110937.5
"S01002052",117472.468421053
"S01002053",207284.4
"S01002054",161255.48
"S01002055",220346.666666667
"S01002056",157788.942307692
"S01002057",215076.335877863
"S01002058",129869.558823529
"S01002059",120532.448598131
"S01002060",188760.227272727
"S01002061",149052.061946903
"S01002062",96129.8082191781
"S01002063",193882.629441624
"S01002064",159859.970760234
"S01002065",280466.390243902
"S01002066",304825.125628141
"S01002067",171669.230769231
"S01002068",125472.928176796
"S01002069",225881.521126761
"S01002070",162864.5
"S01002071",147566.794392523
"S01002072",228466.569948187
"S01002073",119784.523809524
"S01002074",275032.352941176
"S01002075",149170.529801325
"S01002076",161738.50862069
"S01002077",247802.023529412
"S01002078",204413.120300752
"S01002079",151135.632478632
"S01002080",329191.30952381
"S01002081",178616.24691358
"S01002082",197173.780487805
"S01002083",114922.413793103
"S01002084",161198.17816092
"S01002085",161794.317073171
"S01002086",138747.164179104
"S01002087",144729.06779661
"S01002088",280801.204545455
"S01002089",231620.919708029
"S01002090",290235.303278689
"S01002091",142837.777777778
"S01002092",309950.67
"S01002093",153049.852272727
"S01002094",114234.765432099
"S01002095",304228.117647059
"S01002096",330879.63878327
"S01002097",308459.229508197
"S01002098",238154.836363636
"S01002099",295160.060150376
"S01002100",184829.189189189
"S01002101",164100.231404959
"S01002102",109910.651785714
"S01002103",184763.095238095
"S01002104",132149.75308642
"S01002105",540819.57
"S01002106",183434.157407407
"S01002107",185878.446808511
"S01002108",175377.676190476
"S01002109",194687.641025641
"S01002110",215054.373831776
"S01002111",285336.356321839
"S01002112",232852.437869822
"S01002113",312261.625
"S01002114",312581.151898734
"S01002115",349114.850299401
"S01002116",182626.186440678
"S01002117",167340.178137652
"S01002118",157842.235955056
"S01002119",124309.34939759
"S01002120",137022.321428571
"S01002121",129569.736842105
"S01002122",620631.313131313
"S01002123",248423.213333333
"S01002124",205968.421052632
"S01002125",203962.941747573
"S01002126",178668
"S01002127",172809.283018868
"S01002128",267214.179640719
"S01002129",182311.237288136
"S01002130",203774.909090909
"S01002131",187089.25
"S01002132",161891.089285714
"S01002133",307578.969957082
"S01002134",251009.254901961
"S01002135",477375.64
"S01002136",272961.464788732
"S01002137",141794.130434783
"S01002138",141887.565217391
"S01002139",221140.226190476
"S01002140",106841.436170213
"S01002141",177883.488888889
"S01002142",214064.56
"S01002143",143071.09375
"S01002144",375268.656716418
"S01002145",445720.337078652
"S01002146",146562.195121951
"S01002147",119009.344086022
"S01002148",438676.328125
"S01002149",122807.943661972
"S01002150",159390.413043478
"S01002151",129713.860759494
"S01002152",208334.821428571
"S01002153",221877.938461538
"S01002154",109766.666666667
"S01002155",116685.042735043
"S01002156",320012.5
"S01002157",514742.805555556
"S01002158",328165.562913907
"S01002159",309639.94
"S01002160",135053.186813187
"S01002161",258485.074626866
"S01002162",157135.416666667
"S01002163",129516.423357664
"S01002164",109195.092592593
"S01002165",126680.748148148
"S01002166",390700.67114094
"S01002167",123165.172413793
"S01002168",236388.971590909
"S01002169",228198.328767123
"S01002170",142744.444444444
"S01002171",186834.590163934
"S01002172",265758.035087719
"S01002173",187376.086419753
"S01002174",188545.665116279
"S01002175",137955.318965517
"S01002176",151184
"S01002177",222018.074074074
"S01002178",165860.92513369
"S01002179",270425.925925926
"S01002180",287978.826086957
"S01002181",111585.005235602
"S01002182",362402.359375
"S01002183",120802.368715084
"S01002184",297815.142857143
"S01002185",119383.75
"S01002186",190092.335664336
"S01002187",321902.129411765
"S01002188",270880.660377358
"S01002189",171155.211678832
"S01002190",224063.2
"S01002191",107157.810344828
"S01002192",155189.402597403
"S01002193",389735.921052632
"S01002194",164230.734375
"S01002195",199871.241935484
"S01002196",143171.428571429
"S01002197",120972.906666667
"S01002198",117751.436781609
"S01002199",229997.23255814
"S01002200",415877.346153846
"S01002201",275737.879032258
"S01002202",231267.914438503
"S01002203",171383.116883117
"S01002204",104357.855555556
"S01002205",218555.414012739
"S01002206",166390.801687764
"S01002207",239797.770114943
"S01002208",233486.769230769
"S01002209",118071.146245059
"S01002210",233057.37962963
"S01002211",104849.62962963
"S01002212",123780.303030303
"S01002213",189046.153846154
"S01002214",203402.157142857
"S01002215",249023.439490446
"S01002216",150701.252293578
"S01002217",132890.253275109
"S01002218",175101.787037037
"S01002219",222838.569767442
"S01002220",349386.324324324
"S01002221",113268.934010152
"S01002222",357425.5
"S01002223",291889
"S01002224",291603.503267974
"S01002225",188279.583333333
"S01002226",206149.45177665
"S01002227",111602.02173913
"S01002228",280876.097560976
"S01002229",262514.911392405
"S01002230",142694.321100917
"S01002231",207680
"S01002232",148576.576576577
"S01002233",130870.653846154
"S01002234",118995.493975904
"S01002235",140853.167381974
"S01002236",121381.132075472
"S01002237",168046.56916996
"S01002238",110199.846153846
"S01002239",99576.3114754098
"S01002240",129291.767676768
"S01002241",132025.773195876
"S01002242",225710
"S01002243",158508.055555556
"S01002244",133477.929648241
"S01002245",186758.904761905
"S01002246",124125.748502994
"S01002247",109270.950819672
"S01002248",237837.5
"S01002249",124524.888888889
"S01002250",165549.18128655
"S01002251",198872.315068493
"S01002252",406645.161290323
"S01002253",131810.256410256
"S01002254",121956.161849711
"S01002255",153617.229116945
"S01002256",192283.439490446
"S01002257",192930.515384615
"S01002258",136834.931506849
"S01002259",160679.62962963
"S01002260",276771.111111111
"S01002261",215434.019607843
"S01002262",200507.281553398
"S01002263",313599.903846154
"S01002264",150189.58041958
"S01002265",145871.06918239
"S01002266",121333.240601504
"S01002267",99956.6794871795
"S01002268",249728.802631579
"S01002269",209985.138755981
"S01002270",147237.785016287
"S01002271",172388.505747126
"S01002272",161235.471698113
"S01002273",154400
"S01002274",151438.215488216
"S01002275",147389.262068966
"S01002276",381026.034482759
"S01002277",138450
"S01002278",83045.8396226415
"S01002279",97434.15
"S01002280",218068.494252874
"S01002281",97996.5384615385
"S01002282",60433.6
"S01002283",198250.098765432
"S01002284",184458.771929825
"S01002285",142618.288043478
"S01002286",153927.55862069
"S01002287",224799.061403509
"S01002288",152199.768888889
"S01002289",145359.209183673
"S01002290",146885.245901639
"S01002291",80154
"S01002292",145156.050955414
"S01002293",116034.831460674
"S01002294",247453.253164557
"S01002295",182859.672
"S01002296",68611.1111111111
"S01002297",160433.814285714
"S01002298",283749.052631579
"S01002299",222821.745762712
"S01002300",283934.978723404
"S01002301",122172.161953728
"S01002302",106596.153846154
"S01002303",112723.684210526
"S01002304",166804.240654206
"S01002305",108586.06557377
"S01002306",167413.625
"S01002307",159122.657807309
"S01002308",194306.403508772
"S01002309",91590.9090909091
"S01002310",117796.909090909
"S01002311",427407.215053763
"S01002312",88851.0625
"S01002313",286165.5125
"S01002314",228884.496124031
"S01002315",216251.098360656
"S01002316",534247.314285714
"S01002317",187270.915543576
"S01002318",127480.341880342
"S01002319",103772.727272727
"S01002320",204801.781512605
"S01002321",89048
"S01002322",158928.094117647
"S01002323",144834.016393443
"S01002324",97184.7826086956
"S01002325",177777.831908832
"S01002326",140955.479452055
"S01002327",268563.793103448
"S01002328",125742.990654206
"S01002329",133519.841269841
"S01002330",119831.081081081
"S01002331",139519.910714286
"S01002332",184323.368932039
"S01002333",160471.525
"S01002334",205393.673758865
"S01002335",184989.926315789
"S01002336",142478.743589744
"S01002337",162356.164383562
"S01002338",95157.5342465753
"S01002339",74483.3333333333
"S01002340",48118.95
"S01002341",120883.333333333
"S01002342",102742.888888889
"S01002343",99639.5555555556
"S01002344",61533.3333333333
"S01002345",62433.8235294118
"S01002346",100963.157894737
"S01002347",93884.6470588235
"S01002348",80997.25
"S01002349",73713.5849056604
"S01002350",72913.3333333333
"S01002351",81788.4615384615
"S01002352",66322.9166666667
"S01002353",92375
"S01002354",108450
"S01002355",76905.5967741935
"S01002356",87679.7752808989
"S01002357",138348.161290323
"S01002358",90976.6
"S01002359",91431.6666666667
"S01002360",91986.6666666667
"S01002361",99062.5
"S01002362",107566.952380952
"S01002363",102764.47761194
"S01002364",116272.173913043
"S01002365",103886.690909091
"S01002366",109277.272727273
"S01002367",79882.4074074074
"S01002368",78248.4
"S01002369",82006.8571428571
"S01002370",93720
"S01002371",69414.8936170213
"S01002372",83666.6666666667
"S01002373",69408.4848484848
"S01002374",78138.8085106383
"S01002375",135677.777777778
"S01002376",143759.259259259
"S01002377",109178.571428571
"S01002378",215079.255319149
"S01002379",129111.765765766
"S01002380",91326.9230769231
"S01002381",119212.820512821
"S01002382",85285.4090909091
"S01002383",155755.208333333
"S01002384",73436.5384615385
"S01002385",89114.7058823529
"S01002386",112269.565217391
"S01002387",119547.058823529
"S01002388",133275.316455696
"S01002389",180785.714285714
"S01002390",177034.58974359
"S01002391",219110.59832636
"S01002392",172348.675595238
"S01002393",189730.620967742
"S01002394",142123.583333333
"S01002395",108231.034482759
"S01002396",139112.492307692
"S01002397",128563.981042654
"S01002398",120352.588235294
"S01002399",69872.4615384615
"S01002400",89180.3779527559
"S01002401",174530.636942675
"S01002402",75446.8085106383
"S01002403",70568.7843137255
"S01002404",128796.511627907
"S01002405",87797.8723404255
"S01002406",92905.6603773585
"S01002407",73048.2380952381
"S01002408",77866.6666666667
"S01002409",117281.489361702
"S01002410",118963.414634146
"S01002411",154445.08249497
"S01002412",75677.4809160305
"S01002413",104041.666666667
"S01002414",76125
"S01002415",78598.8333333333
"S01002416",155076.923076923
"S01002417",127508.52
"S01002418",90714.9253731343
"S01002419",209515.806451613
"S01002420",99196
"S01002421",145004.350877193
"S01002422",171301.085714286
"S01002423",119482.75862069
"S01002424",101129.411764706
"S01002425",102243.119266055
"S01002426",74025.641025641
"S01002427",110601.449275362
"S01002428",110460
"S01002429",54432.6086956522
"S01002430",104085.526315789
"S01002431",131248.943089431
"S01002432",120403.558073654
"S01002433",86042.1463414634
"S01002434",95057.8313253012
"S01002435",77839.4117647059
"S01002436",80220.7307692308
"S01002437",121948.47107438
"S01002438",78161.5675675676
"S01002439",75972.8260869565
"S01002440",74060.1785714286
"S01002441",111505.333333333
"S01002442",88357.3717948718
"S01002443",78395.3488372093
"S01002444",64517.8571428571
"S01002445",88895.5555555556
"S01002446",125343.708920188
"S01002447",103152.5
"S01002448",71661.9047619048
"S01002449",146712.4
"S01002450",70076.9230769231
"S01002451",89416.2307692308
"S01002452",83891.8918918919
"S01002453",122051.976744186
"S01002454",139315
"S01002455",143250
"S01002456",78952.0930232558
"S01002457",83546.2962962963
"S01002458",79924.1071428571
"S01002459",47415.5769230769
"S01002460",75860.8695652174
"S01002461",157425
"S01002462",85791.0714285714
"S01002463",79576.2790697674
"S01002464",86843.8823529412
"S01002465",162172.946236559
"S01002466",89881.9444444444
"S01002467",74268.6153846154
"S01002468",75620.0833333333
"S01002469",84757.8947368421
"S01002470",83097.0535714286
"S01002471",86365.8863636364
"S01002472",79640
"S01002473",71888.1578947368
"S01002474",51355.1111111111
"S01002475",89892.8571428571
"S01002476",95963.1901840491
"S01002477",104477.611940299
"S01002478",79616.1470588235
"S01002479",79500
"S01002480",60116.4912280702
"S01002481",83058.1395348837
"S01002482",51049.4285714286
"S01002483",72226.0714285714
"S01002484",71202.8656716418
"S01002485",110076.388888889
"S01002486",73938.7878787879
"S01002487",78538.6382978723
"S01002488",60955.8888888889
"S01002489",73019.4736842105
"S01002490",84151.5151515152
"S01002491",84601.6666666667
"S01002492",147642.24137931
"S01002493",92227
"S01002494",81029.686746988
"S01002495",79815.4761904762
"S01002496",99063.0165289256
"S01002497",79118.3606557377
"S01002498",107018.59375
"S01002499",70391.3043478261
"S01002500",90894.7804878049
"S01002501",119344.533333333
"S01002502",101370.714285714
"S01002503",107474.544303797
"S01002504",148154.298245614
"S01002505",79072.9166666667
"S01002506",75122.3214285714
"S01002507",69402.027027027
"S01002508",98453.1891891892
"S01002509",111454.036363636
"S01002510",95197.4098360656
"S01002511",117584.722222222
"S01002512",71991.2380952381
"S01002513",165802.798053528
"S01002514",58783.5164835165
"S01002515",67280.5555555556
"S01002516",97579.7872340426
"S01002517",83122.3673469388
"S01002518",184906.369426752
"S01002519",80139.7058823529
"S01002520",152645
"S01002521",83346.3235294118
"S01002522",135593.666666667
"S01002523",172619.736842105
"S01002524",65509.0909090909
"S01002525",56129.0322580645
"S01002526",172159.090909091
"S01002527",99273.178807947
"S01002528",135824.019607843
"S01002529",106930.648275862
"S01002530",78407.2380952381
"S01002531",75009.900990099
"S01002532",70985.2727272727
"S01002533",75600.9583333333
"S01002534",100636.363636364
"S01002535",149021.115151515
"S01002536",152923.255813953
"S01002537",84140.9090909091
"S01002538",107963.768115942
"S01002539",84546.92
"S01002540",97040.3846153846
"S01002541",202052.429667519
"S01002542",117014.87962963
"S01002543",66255.7307692308
"S01002544",103915.322580645
"S01002545",95809.1397849462
"S01002546",114272.88372093
"S01002547",100346.666666667
"S01002548",122495.973154362
"S01002549",134000
"S01002550",119308.810810811
"S01002551",104359.601941748
"S01002552",88595.2380952381
"S01002553",108747.75862069
"S01002554",131990.584615385
"S01002555",105715.609756098
"S01002556",77859.68
"S01002557",95404.1095890411
"S01002558",83300
"S01002559",122619.908045977
"S01002560",108017.777777778
"S01002561",82971.2871287129
"S01002562",96744.9152542373
"S01002563",209544.444444444
"S01002564",148570.58490566
"S01002565",100047.826086957
"S01002566",140945.882352941
"S01002567",194432.432432432
"S01002568",102045.454545455
"S01002569",154866.992366412
"S01002570",143737.5
"S01002571",120735.435294118
"S01002572",221827.868852459
"S01002573",122833.333333333
"S01002574",74192.4603174603
"S01002575",90183.9289940828
"S01002576",130879.972222222
"S01002577",88984.7826086956
"S01002578",234682.530120482
"S01002579",123773.694581281
"S01002580",85044.4444444444
"S01002581",188691.964285714
"S01002582",88972.4489795918
"S01002583",105758.847457627
"S01002584",142963.009404389
"S01002585",106960.784313725
"S01002586",133679.761904762
"S01002587",104737.288135593
"S01002588",129123.116883117
"S01002589",184754.166666667
"S01002590",193052.745762712
"S01002591",90164.1509433962
"S01002592",97497.5342465753
"S01002593",83795.3846153846
"S01002594",140305.084745763
"S01002595",77649.3333333333
"S01002596",153638.139534884
"S01002597",92788.0434782609
"S01002598",106400.3125
"S01002599",88881.48
"S01002600",152774.068322981
"S01002601",91194.9152542373
"S01002602",110313.423076923
"S01002603",82675.375
"S01002604",142648.421052632
"S01002605",96714.1355932203
"S01002606",118369.047619048
"S01002607",85613.125
"S01002608",137322.033898305
"S01002609",86027.7777777778
"S01002610",104566.265060241
"S01002611",140530.256410256
"S01002612",184731.034482759
"S01002613",234297.297297297
"S01002614",156801.492537313
"S01002615",99686.9565217391
"S01002616",172107
"S01002617",95954.5454545455
"S01002618",81308.8235294118
"S01002619",124436.781609195
"S01002620",74732.1739130435
"S01002621",129256.102564103
"S01002622",180632.824338624
"S01002623",150927.305970149
"S01002624",118847.609195402
"S01002625",127583.529411765
"S01002626",92425
"S01002627",127612.777777778
"S01002628",169603.448275862
"S01002629",138195.446428571
"S01002630",108388.952380952
"S01002631",112052.631578947
"S01002632",90047.8095238095
"S01002633",95505.8035714286
"S01002634",173221.518987342
"S01002635",141318.3
"S01002636",111683.098591549
"S01002637",86227.8481012658
"S01002638",73448.9795918367
"S01002639",118771.345588235
"S01002640",116428.844444444
"S01002641",114802.083333333
"S01002642",99170
"S01002643",99995.7647058823
"S01002644",116174.588235294
"S01002645",76780.9
"S01002646",82386.8304093567
"S01002647",79375.3953488372
"S01002648",181466.93081761
"S01002649",78761.9183673469
"S01002650",171138.617021277
"S01002651",78288.5135135135
"S01002652",83500
"S01002653",63369.7278911565
"S01002654",78827.1604938272
"S01002655",73290
"S01002656",80125
"S01002657",97733.5371900826
"S01002658",98161.7325227964
"S01002659",169606.831168831
"S01002660",98464.2857142857
"S01002661",95614.6788990826
"S01002662",180950.515463918
"S01002663",138101.825242718
"S01002664",146095.588235294
"S01002665",121688.13559322
"S01002666",134099.00990099
"S01002667",78426.4705882353
"S01002668",170891.279069767
"S01002669",94271.0537634409
"S01002670",175031.666666667
"S01002671",78287.4362139918
"S01002672",66513.4146341463
"S01002673",89075.746835443
"S01002674",107739.583333333
"S01002675",154031.320512821
"S01002676",154321.614583333
"S01002677",85966.9090909091
"S01002678",168313.636363636
"S01002679",80165.8536585366
"S01002680",87394.7368421053
"S01002681",133820
"S01002682",83485.2941176471
"S01002683",122616.617647059
"S01002684",99391.0891089109
"S01002685",69193.6893203884
"S01002686",214799.722222222
"S01002687",120318.865671642
"S01002688",115789.583333333
"S01002689",180091.567164179
"S01002690",148403.615384615
"S01002691",140858.064516129
"S01002692",113525.8
"S01002693",147581.469387755
"S01002694",73679.8387096774
"S01002695",142694.195652174
"S01002696",78105.4878048781
"S01002697",155251.648351648
"S01002698",91693.9393939394
"S01002699",74716.2162162162
"S01002700",64430
"S01002701",123408.045977011
"S01002702",64414.2857142857
"S01002703",121584.497487437
