"datazone","lt_mean","lt_med"
"S01000051",1.43742906739891,1.41408801861167
"S01000052",0.621791126120555,0.630062811604364
"S01000053",1.15420775064401,1.12448035691296
"S01000054",1.78366424340122,1.62840455292043
"S01000055",0.919464871810418,0.844405141697145
"S01000056",2.03861442481133,1.96971291775789
"S01000057",0.667251900991376,0.666075228654939
"S01000058",1.8165192786358,1.78750115964887
"S01000059",1.65628292170737,1.5224792767462
"S01000060",0.450379039062158,0.439335523064214
"S01000061",1.82506189423255,1.35221777948612
"S01000062",0.94616705919825,0.732106892566887
"S01000063",1.73995297927288,1.559384451059
"S01000064",0.759240945053699,0.749079591763942
"S01000065",0.921615736583926,0.870950228091184
"S01000066",0.545474461519934,0.451587390249423
"S01000067",1.38893767064313,1.29681696679752
"S01000068",1.47676538982542,1.30585121293816
"S01000069",0.489843588319553,0.466395055467826
"S01000070",0.802311624901132,0.750091088191515
"S01000071",0.564341800463059,0.531724190839222
"S01000072",2.13701217348198,1.66717874772276
"S01000073",1.94012315154319,1.89397796204252
"S01000074",0.486052786386897,0.479706685636082
"S01000075",0.895919494622495,0.889660538210622
"S01000076",1.66794409377715,1.62961208057351
"S01000077",1.53470344249809,1.33927062766186
"S01000078",0.488078139460065,0.467281152497763
"S01000079",1.03907629560172,0.94237161485185
"S01000080",0.888504127374327,0.730827627118111
"S01000081",1.90780981653329,1.77519799694401
"S01000082",0.586463076390878,0.50902720689004
"S01000083",1.23593260234893,0.995597194641254
"S01000084",0.512938756828335,0.484296615510677
"S01000085",0.66680850179671,0.630747437412349
"S01000086",1.14043483077381,0.870676419260691
"S01000087",2.09855175852388,1.78693953113354
"S01000088",1.03258522875147,1.0553779142051
"S01000089",2.40390208198815,2.12944886515308
"S01000090",1.16932690389851,0.833855077011557
"S01000091",0.799969236825622,0.726356090859521
"S01000092",0.82796799554278,0.769782037656714
"S01000093",0.930137562570242,0.894735907500349
"S01000094",0.799814004643123,0.818025775709433
"S01000095",0.987796731277247,0.770994999383902
"S01000096",1.28831786176668,1.04528596159941
"S01000097",2.43852623238788,2.05346880614235
"S01000098",0.867978149689732,0.785658374022295
"S01000099",2.17950567546577,2.08760106650185
"S01000100",0.960690863667557,0.882877515970734
"S01000101",1.72210751635976,1.56197289993231
"S01000102",0.773522485161001,0.740790553631403
"S01000103",0.944193250777688,0.849438625041234
"S01000104",2.84089633505498,2.57966337314671
"S01000105",1.36053450340717,1.20333196595682
"S01000106",2.52445696782555,2.46668634361229
"S01000107",0.693399933801708,0.67706402100836
"S01000108",0.97905047573333,0.843009027500917
"S01000109",0.813917735146509,0.745601433552108
"S01000110",1.79815645452612,1.78357635876834
"S01000111",1.47751756504729,1.31537457831612
"S01000112",0.786627912035728,0.718311477111499
"S01000113",1.83683336978757,1.65803683188156
"S01000114",0.788024692776625,0.74879593371263
"S01000115",0.700002517853105,0.677468967170139
"S01000116",0.789901648165584,0.670287976027769
"S01000117",1.73799794260064,1.54580166819754
"S01000118",1.20268985711172,1.17804701332006
"S01000119",0.711505813930972,0.689854416330079
"S01000120",0.959185174063106,0.676227832115315
"S01000121",1.80712136687529,1.76570998221157
"S01000122",0.645137396316371,0.625377390356009
"S01000123",1.54072939728324,1.54079978783965
"S01000124",0.681487592549278,0.599074889430766
"S01000125",0.80593524396835,0.850185660834015
"S01000126",0.633974772356464,0.586693776324898
"S01000127",1.78402474277758,1.74129063809492
"S01000128",0.682413272976862,0.656837978303883
"S01000129",0.684933937554639,0.648660717057778
"S01000130",0.880438960015353,0.885683634392519
"S01000131",1.0522737956435,0.816577948769031
"S01000132",0.922065775878088,0.852338269562072
"S01000133",0.72392758268062,0.719159652071953
"S01000134",0.64743174260086,0.634215569253502
"S01000135",0.633595504530914,0.606280168752972
"S01000136",0.6819756321227,0.697357399009672
"S01000137",0.824366397041603,0.818203516156746
"S01000138",0.712936123636825,0.696519898797362
"S01000139",0.73752666185413,0.736647584171427
"S01000140",0.858928354676941,0.860734399300503
"S01000141",1.42128800639,1.38516067817203
"S01000142",0.652700904622349,0.620624670895919
"S01000143",1.85609405059093,1.84001369606492
"S01000144",0.716237108882281,0.650139745806386
"S01000145",0.701518303246086,0.717005837215135
"S01000146",0.649150062413913,0.635705648872701
"S01000147",0.771282996939496,0.753785039047281
"S01000148",0.686038015094994,0.670808187385271
"S01000149",0.679628574764701,0.666242984304987
"S01000150",0.708637871985712,0.712006380534669
"S01000151",0.660744374015043,0.632026953830655
"S01000152",1.07605406161535,1.03471103478713
"S01000153",0.847915233969079,0.842832602570109
"S01000154",0.718694492326461,0.720550857912942
"S01000155",0.720505915532921,0.714925688330272
"S01000156",0.586919762895933,0.563656550576713
"S01000157",0.562040785021685,0.545319667011714
"S01000158",1.03314096701594,0.872730750464092
"S01000159",1.55101502483843,1.38404045747833
"S01000160",0.746513360681972,0.724333099411563
"S01000161",0.924415621068982,0.905281047110449
"S01000162",1.0239893367435,0.838697707964257
"S01000163",0.696318109446289,0.693472466393568
"S01000164",0.615939655553163,0.566752431747689
"S01000165",0.643725785261703,0.633073138677816
"S01000166",0.81302990681058,0.685365558577587
"S01000167",0.764670022076531,0.746626800912229
"S01000168",0.720656563763194,0.730471328090059
"S01000169",0.968325807391317,0.883956948626766
"S01000170",0.766650752370925,0.726188862272658
"S01000171",1.3581670702406,1.32592449470133
"S01000172",0.91549146216337,0.796128393697728
"S01000173",0.681485964527494,0.689108800703606
"S01000174",1.87279442886086,1.7598145922197
"S01000175",0.766581688144583,0.707498254459185
"S01000176",0.738141966521805,0.750919400635279
"S01000177",1.03714693992125,0.968790211589784
"S01000178",0.69816107630685,0.707385618905844
"S01000179",0.540570537828443,0.526111545552603
"S01000180",0.709242974342188,0.717486076535966
"S01000181",0.641361742259796,0.637463226613373
"S01000182",0.684049398522503,0.692725065177801
"S01000183",0.583219919542636,0.5369787764683
"S01000184",1.09181790178116,1.08454690459661
"S01000185",0.869967636456768,0.824186482542363
"S01000186",1.06320848578985,1.01118337187368
"S01000187",0.652549463739458,0.661372544317737
"S01000188",0.884072778919391,0.66366987519877
"S01000189",0.603947376059213,0.592314350058976
"S01000190",0.706745469932753,0.720081014655274
